gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,5,1,1,91.10739705995627,455.16315439080887,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,3,1,1,74.62162436427526,228.07321043709126,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,0,1,0,31,1,1,92.12185765825025,2838.8400799498163,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
0,0,0,0,5,1,0,79.07717127556052,379.09478940794037,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False
1,0,0,0,2,1,1,72.95639297288675,131.36062772433723,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,1,0,0,66,1,0,110.88072012037433,7455.070176273046,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False
0,0,0,0,11,1,0,90.01965700069802,1047.5863441775296,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0,0,0,0,22,1,0,82.19206898449971,1857.367963777633,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,True
1,0,1,0,31,1,1,81.25186797470634,2479.3916158562492,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False
1,0,0,0,1,1,0,79.43581247613335,79.43581247613335,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,1,0,0,10,1,1,85.15055244327996,863.1597967096625,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False
1,0,0,0,2,1,1,82.36857008988483,184.33191896352406,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False
0,0,0,0,30,1,0,90.49286207918645,2755.8189750494635,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False
1,0,1,0,66,1,0,88.05537625780681,5922.047426176324,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False
1,0,0,0,37,1,1,99.29980792386225,3776.2588420108973,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0,0,0,0,16,1,1,95.02230201660433,1559.9947702501215,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
1,0,1,1,48,1,0,85.08351747862093,4253.512100808687,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False
0,0,0,0,3,1,0,72.47671540821415,238.3583131623014,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,3,1,1,100.66667254474206,336.54290567530603,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True
1,0,0,0,68,1,0,100.98270047711782,6862.838247586188,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False
1,0,0,0,7,1,0,73.11660658520661,539.6398785334807,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0,0,1,0,13,1,0,93.18425472143309,1230.401690395297,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,10,1,0,76.8914250349354,812.6634268950645,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
0,1,0,0,29,1,0,95.35534829145821,2746.879342768004,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False
0,0,0,0,4,1,1,98.43009597203624,362.15207037949324,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False
1,0,0,0,13,1,1,103.90223683040358,1360.8831946669115,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False
0,0,0,0,8,1,1,88.39815415383742,749.9718168868912,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False
0,0,0,0,2,1,0,79.80318011588653,159.17476656800997,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True
0,0,0,0,1,1,0,84.45789861206693,84.45789861206693,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,0,0,0,31,1,1,93.84780366972694,2959.2744089927082,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False
1,0,0,0,54,1,1,99.76968469565288,5621.518547339923,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False
0,0,0,0,40,1,1,90.5606287775135,3542.72058058609,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False
0,0,0,0,2,1,0,55.02293178437163,102.9462445633057,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,0,60,1,1,106.09295518668607,6439.385970955135,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False
1,0,0,0,13,1,1,90.50433679864187,1177.1134422061373,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True
0,0,0,0,36,1,0,82.67112522263196,3063.057200142066,True,False,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False,False,True,True,False
0,0,0,0,2,1,0,70.25040389849771,123.16734047744747,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,0,0,0,35,1,1,85.717569126171,3029.945112546726,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False
0,1,1,0,31,1,1,94.34774139067167,2935.286863142936,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0,1,0,0,3,1,1,75.7151701675408,256.8877404699102,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
1,0,0,0,9,0,0,26.047340387819993,221.54417928928513,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True
0,0,0,0,1,1,1,70.20110175207797,70.20110175207797,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,15,1,0,74.69187607301222,1147.0822363580396,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1,79.78079931848805,79.78079931848805,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1,69.86841010446518,69.86841010446518,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,8,1,1,87.35201066518462,742.34020710182,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False
0,0,0,0,1,1,0,45.9300685243645,45.9300685243645,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0,0,2,1,1,69.94468804291022,135.05092202338082,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,1,0,1,35.59676826597859,35.59676826597859,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False
0,0,0,0,33,1,1,109.01128781060137,3650.23688854829,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False
1,0,0,0,63,1,1,105.98902342563434,6901.558725434722,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False
0,0,0,0,1,1,0,19.383721454983668,19.383721454983668,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True
0,0,0,0,1,1,0,44.720901996892,44.720901996892,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,0,0,0,25,1,1,90.10622113757918,2271.517562585881,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
1,0,0,0,1,1,1,79.32971503003608,79.32971503003608,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
